,Date,Open,High,Low,Close,Volume,Adj. Close,Adj. Volume
0,2015-06-29,107.0,114.41,97.48,109.29,1561007.0,108.79752867959,1561007.0
1,2015-06-30,110.5,110.9,108.75,108.99,1891294.0,108.49888050863001,1891294.0
2,2015-07-01,110.0,111.35,109.01,109.21,1239898.0,108.71788916734,1239898.0
3,2015-07-02,110.0,110.98,107.0,108.19,1399880.0,107.70248538608,1399880.0
4,2015-07-06,108.19,109.54,107.61,108.79,1523423.0,108.299781728,1523423.0
5,2015-07-07,108.9,109.82,107.99,109.77,795821.0,109.27536575312,795821.0
6,2015-07-08,108.58,109.29,107.71,107.94,1115251.0,107.45361191028,1115251.0
7,2015-07-09,109.0,109.49,106.77,106.84,1242068.0,106.35856861678002,1242068.0
8,2015-07-10,107.85,108.93,106.67,106.81,1893155.0,106.32870379968,1893155.0
9,2015-07-14,108.12,108.24,107.13,107.4,797575.0,106.91604520256,797575.0
10,2015-07-15,107.86,108.0,107.02,107.13,950843.0,106.64726184870001,950843.0
11,2015-07-16,107.86,108.2,108.2,107.77,1038299.0,107.28437794674,1038299.0
12,2015-07-17,107.08,108.05,106.9,107.5,890004.0,107.01559459288,890004.0
13,2015-07-20,107.64,108.33,107.46,108.03,1042459.0,107.54320636157,1042459.0
14,2015-07-21,108.06,108.68,107.22,108.26,1006479.0,107.7721699593,1006479.0
15,2015-07-22,108.19,109.04,107.82,108.54,1451961.0,108.05090825219999,1451961.0
16,2015-07-23,108.13,108.9,107.59,107.85,916586.0,107.364017459,916586.0
17,2015-07-24,107.53,108.01,106.6,106.66,693866.0,106.1793797142,693866.0
18,2015-07-27,106.4,106.5,105.56,105.78,739382.0,105.30334507939,739382.0
19,2015-07-28,105.33,106.66,105.16,106.5,974060.0,106.02010068969,974060.0
20,2015-07-29,106.82,107.47,106.22,107.0,1186735.0,106.51784764129,1186735.0
21,2015-07-30,107.0,107.56,104.4301,104.85,2252359.0,104.37753574943001,2252359.0
22,2015-07-31,104.85,105.45,103.69,104.07,1427430.0,103.60105050493999,1427430.0
23,2015-08-03,104.47,105.09,103.75,104.33,1520041.0,103.85987891977,1520041.0
24,2015-08-04,104.46,105.3199,102.9,103.13,1043864.0,102.66528623594,1043864.0
25,2015-08-05,104.01,104.45,103.44,103.88,1058918.0,103.41190666333,1058918.0
26,2015-08-06,103.66,103.76,101.29,101.69,1458327.0,101.23177501535,1458327.0
27,2015-08-07,101.79,101.9,100.36,101.73,1423283.0,101.27159477148001,1423283.0
28,2015-08-10,102.73,103.6,101.96,103.43,1206818.0,102.96393440690001,1206818.0
29,2015-08-11,103.07,104.34,102.7,104.17,1688761.0,103.70059989525998,1688761.0
30,2015-08-12,103.18,103.68,101.7,103.68,1137465.0,103.2128078827,1137465.0
31,2015-08-13,105.7,110.81,103.4,104.36,1274295.0,103.88974373687,1274295.0
32,2015-08-14,104.4,105.65,102.88,105.53,1476568.0,105.0544716036,1476568.0
33,2015-08-17,104.7,106.44,104.24,106.39,1058499.0,105.91059636034001,1058499.0
34,2015-08-18,105.97,106.38,105.49,105.97,910629.0,105.492488921,910629.0
35,2015-08-19,105.32,106.9,104.5,106.14,1251792.0,105.66172288454,1251792.0
36,2015-08-20,104.88,105.66,104.59,104.88,1457551.0,104.40740056652001,1457551.0
37,2015-08-21,104.56,105.71,103.99,104.36,2227077.0,103.88974373687,2227077.0
38,2015-08-24,101.11,101.57,94.73,100.28,1895892.0,99.828128611852,1895892.0
39,2015-08-25,104.43,104.53,98.03,98.03,1492307.0,97.588267329675,1492307.0
40,2015-08-26,99.17,101.16,98.03,101.02,1299933.0,100.56479410021,1299933.0
41,2015-08-27,101.12,103.45,100.92,103.41,1472058.0,102.94402452884,1472058.0
42,2015-08-28,102.08,104.48,101.67,104.37,1493586.0,103.8996986759,1493586.0
43,2015-08-31,104.2,104.89,103.45,103.56,1627085.0,103.09334861431,1627085.0
44,2015-09-01,101.77,102.75,100.09,100.65,1598749.0,100.19646135603,1598749.0
45,2015-09-02,100.93,101.66,100.32,101.63,1293532.0,101.17204538115999,1293532.0
46,2015-09-03,101.79,103.53,101.11,102.09,1280180.0,101.62997257663,1280180.0
47,2015-09-04,100.56,101.39,100.04,100.46,1670127.0,100.00731751443001,1670127.0
48,2015-09-08,101.98,102.74,101.37,102.69,1230279.0,102.22726891854,1230279.0
49,2015-09-09,103.35,104.0,100.89,101.23,1501084.0,100.77384781988,1501084.0
50,2015-09-10,98.89,100.99,98.4,100.1,1615695.0,99.648939709278,1615695.0
51,2015-09-11,100.44,100.52,99.68,100.2,1343736.0,99.748489099597,1343736.0
52,2015-09-14,99.49,100.34,98.59,99.04,1473341.0,98.59371617189699,1473341.0
53,2015-09-15,100.05,102.95,99.11,99.97,1015374.0,99.519525501863,1015374.0
54,2015-09-16,100.22,101.02,99.02,100.74,1146317.0,100.28605580732,1146317.0
55,2015-09-17,101.32,102.2,100.37,100.89,772073.0,100.4353798928,772073.0
56,2015-09-18,99.98,100.07,98.95,99.2,1611792.0,98.752995196407,1611792.0
57,2015-09-21,99.32,100.62,98.08,98.19,1711863.0,97.747546354186,1711863.0
58,2015-09-22,97.77,97.9,96.85,97.58,2204751.0,97.14029507324,2204751.0
59,2015-09-23,97.37,99.82,96.99,97.35,862940.0,96.911331475507,862940.0
60,2015-09-24,96.51,97.59,95.19,95.62,1318478.0,95.18912702298901,1318478.0
61,2015-09-25,96.09,96.94,93.61,94.44,1575890.0,94.014444217225,1575890.0
62,2015-09-28,93.99,94.06,90.92,92.41,2272850.0,92.21260025245199,2272850.0
63,2015-09-29,92.23,94.24,92.11,93.79,2290210.0,93.589652393436,2290210.0
64,2015-09-30,94.55,94.91,93.13,93.93,1950950.0,93.72935333527501,1950950.0
65,2015-10-01,93.82,94.12,92.0,93.96,1557331.0,93.75928925138399,1557331.0
66,2015-10-02,88.77,95.28,88.77,95.27,1312319.0,95.06649092144899,1312319.0
67,2015-10-05,95.85,96.31,94.89,95.5,1312697.0,95.29599961161301,1312697.0
68,2015-10-06,95.44,96.1,93.14,93.99,2329218.0,93.789225167492,2329218.0
69,2015-10-07,94.61,95.055,94.1,94.89,597409.0,94.687302650743,597409.0
70,2015-10-08,94.65,95.55,93.65,95.44,950090.0,95.236127779396,950090.0
71,2015-10-09,95.58,96.66,95.31,96.45,966536.0,96.243970288378,966536.0
72,2015-10-12,96.24,96.83,95.49,96.51,979863.0,96.30384212059401,979863.0
73,2015-10-13,95.87,96.73,95.56,96.09,1385521.0,95.884739295077,1385521.0
74,2015-10-14,96.31,96.35,95.08,95.19,865960.0,94.986661811826,865960.0
75,2015-10-15,95.19,98.09,95.0,97.92,1539295.0,97.710830177687,1539295.0
76,2015-10-16,98.03,98.86,97.81,98.54,1448191.0,98.32950577726,1448191.0
77,2015-10-19,98.14,99.27,97.73,98.19,1019618.0,97.98025342266199,1019618.0
78,2015-10-20,97.89,98.04,96.93,97.71,713776.0,97.50127876492901,713776.0
