Date,Open,High,Low,Close,Volume,Adj. Close,Adj. Volume
2015-07-02,27.93,30.98,27.26,30.34,8027909.0,29.937711995066,8027909.0
2015-07-06,29.56,31.18,29.25,30.44,4746270.0,30.036386062288,4746270.0
2015-07-07,30.85,31.19,29.93,30.76,2238387.0,30.352143077397,2238387.0
2015-07-08,30.0,30.82,29.856,30.24,1569140.0,29.839037927845002,1569140.0
2015-07-09,30.26,30.87,28.9401,29.37,3338692.0,28.980573543016,3338692.0
2015-07-10,29.44,30.09,29.39,29.8,1757311.0,29.404872032069,1757311.0
2015-07-14,29.29,29.93,29.11,29.63,3003119.0,29.237126117792002,3003119.0
2015-07-15,29.52,29.81,29.24,29.44,3465928.0,29.049645390071,3465928.0
2015-07-16,29.37,29.66,29.66,29.19,4699081.0,28.802960222017003,4699081.0
2015-07-17,29.37,29.59,28.85,29.23,3626923.0,28.842429848905002,3626923.0
2015-07-20,28.89,29.54,28.79,29.22,2170947.0,28.832562442182997,2170947.0
2015-07-21,29.17,29.62,28.71,29.53,2340342.0,29.138452050570002,2340342.0
2015-07-22,29.25,29.73,28.83,28.87,1951294.0,28.487203206907,1951294.0
2015-07-23,28.74,29.23,28.666,28.86,2724821.0,28.477335800185,2724821.0
2015-07-24,28.69,29.38,28.66,28.76,1326946.0,28.378661732963,1326946.0
2015-07-27,28.6,28.94,28.32,28.88,1107726.0,28.497070613629,1107726.0
2015-07-28,28.85,29.5,28.76,29.49,1132932.0,29.098982423682,1132932.0
2015-07-29,29.19,29.84,28.445,29.59,2305995.0,29.197656490903,2305995.0
2015-07-30,29.42,29.8,29.29,29.6,768459.0,29.207523897626,768459.0
2015-07-31,29.6,29.94,29.15,29.18,1753816.0,28.793092815294,1753816.0
2015-08-03,28.01,29.95,27.7,28.47,2560100.0,28.09250693802,2560100.0
2015-08-04,28.28,28.68,28.05,28.19,2522915.0,27.8162195498,2522915.0
2015-08-05,29.18,29.18,26.09,27.4,3486594.0,27.036694418748002,3486594.0
2015-08-06,27.21,27.41,25.82,27.34,3865424.0,26.977489978414997,3865424.0
2015-08-07,26.98,27.57,26.77,27.5,1416762.0,27.13536848597,1416762.0
2015-08-10,27.61,28.81,27.52,28.01,2025813.0,27.6386062288,2025813.0
2015-08-11,27.24,28.13,26.8777,27.82,2256637.0,27.451125501079,2256637.0
2015-08-12,27.78,28.13,27.51,28.0,5667805.0,27.628738822078,5667805.0
2015-08-13,27.96,27.98,27.55,27.69,3685837.0,27.322849213691,3685837.0
2015-08-14,27.7,28.27,27.57,27.59,1780754.0,27.224175146469,1780754.0
2015-08-17,27.61,27.82,27.51,27.7,693147.0,27.332716620413,693147.0
2015-08-18,27.65,27.8,27.26,27.29,1475544.0,26.928152944804,1475544.0
2015-08-19,27.1,27.54,26.77,27.35,2207448.0,26.987357385137,2207448.0
2015-08-20,27.12,27.41,26.4,26.44,1362019.0,26.08942337342,1362019.0
2015-08-21,26.49,27.11,25.74,25.76,1888135.0,25.418439716311998,1888135.0
2015-08-24,25.02,27.69,23.42,24.51,2326641.0,24.185013876041,2326641.0
2015-08-25,25.83,26.06,23.41,23.42,2364620.0,23.109466543323997,2364620.0
2015-08-26,23.96,24.03,23.16,23.67,2201548.0,23.356151711378,2201548.0
